Age,Pitches,Balls,Velocity,Max EV,Angle,Spot %,Barrels,Barrel%,Barrel/PA,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA,재계약
-0.03995195868759462,-1.2736118492861945,-1.5675925103097677,-1.3328599924934204,-1.0973975591868816,1.3917499964193392,1.3153611217202565,-0.9736372639819957,0.5536772447318107,0.6632469849597199,0.5718676639121947,0.7341696434062485,2.302721713437663,1.097058526963026,-0.047537061366292946,-0.7144981032623098,-1.154705663172768,1.6317639684652439,2.803349310279146,1.11917670253217,1
0.7750679985393287,-1.6599826739175614,-1.7366610267338243,1.8595654843274603,-0.871376738903661,1.0230904578941333,1.8307822576120958,-1.1814443385293143,1.4385891683081926,1.9234784213630345,1.0291135167508174,1.4265903889211586,0.31437390953583,0.7220586283362543,0.5989669732152855,5.263141935786189,-0.8739261706079611,-1.8033829100171437,-0.49826501758936087,0.6824709854980836,0
-0.5832985968388769,-1.497238599300107,-1.6556490292806305,0.4153730067180109,-1.3686225435267436,1.084533714315001,0.09462685250274204,-1.2853478758029735,-0.39022880708299645,-0.20316212756755916,0.22014008480556183,0.4790672634797026,2.1952434537672936,0.7845586114407163,-0.8626943223604555,-0.03687089235802631,-1.5583261837346778,2.1023320340107765,3.230831055209779,0.7514245197666232,0
-0.31162527776323573,-0.5020410207041619,-0.3876351561002053,1.175474310722982,1.2080148077019721,-0.12385032862872947,-0.5835588526180994,-0.038505428519062024,0.7896537576855127,0.978304844060549,1.0994590325721438,0.9892720233327943,1.174199986898784,1.034558543858564,0.6832935864215783,0.1809378540040644,-0.6633415511843557,0.17300296527409306,1.5390947880374863,1.0387309125522064,0
0.5033946794636877,-1.8765844998472672,-1.884595978604874,-1.2568498620929167,-2.3631141527729156,-0.06240707220786202,-2.808007965414459,-1.493154950350292,1.8515480659771715,2.396065210014278,2.2953328015346934,2.0461247401713405,4.210460822586719,2.3783081806044937,2.0044105266534977,-3.884825411421635,-1.3301928460257721,-1.9916101362353569,4.7224694843294355,2.8200305478228223,1
-0.31162527776323573,-1.9269297891174149,-1.9374298899873916,3.9118390051408842,-5.346588980511425,0.01951726968662826,-2.4282239705467883,-1.5970584876239515,3.503383656653084,2.081007350913449,3.0339607176586223,2.793210281384796,5.204634724537635,4.347057648395043,5.939652476280492,5.5293526257843,0.7230071933543778,-0.5799059395987592,6.35963361385101,6.313676284095514,0
-0.854971915914518,-1.3813273519106968,-1.6063373786569473,1.0234540499219964,-0.23851844211064077,-0.28769901241771,0.7728125576235835,-0.5580231148873586,3.2674071436993817,3.18370985776635,0.7125586955548477,2.1554543315684316,2.705765187201547,2.409558172156725,0.7676201996278712,0.30194271309411497,-1.5583261837346778,3.0905249716563947,1.8210508325662016,2.8774918263799396,0
0.2317213603880465,-0.7362051568443843,-1.1695770445614675,1.5555249627254675,-1.0973975591868816,-1.7008939100976663,-1.1532348449196066,-0.038505428519062024,1.08462439887764,1.372127167936585,1.1346317904828072,1.6452495717153397,1.5235043308274847,1.5658084002464887,1.0206000392467496,1.7782019939927325,-1.119608226602167,0.40828699804685936,0.8478477111283778,1.6937894881033364,0
0.2317213603880465,-1.6588118532368603,-1.7930171988751766,1.7835553539269675,-0.6001517545637924,2.4362853555740895,2.400458249913603,-1.389251413076633,0.4946831164933854,0.19066019630847675,-0.131587494301071,0.5155104606120663,2.3564608432728478,1.4720584255897957,-0.15997254564135005,0.30194271309411497,-0.698438987754957,4.408115555183886,3.330879974236097,1.5788669309891026,0
-0.5832985968388769,-1.487872033854498,-1.6626935507982996,1.7835553539269675,0.8463814952488206,0.01951726968662826,-0.3394119987745969,-1.1814443385293143,0.31770073177810915,0.5057180554093054,0.9939407588401541,1.1714880089946127,0.5293304288765689,1.1283085185152568,1.048708910315514,1.245780613996509,-0.7686338608961585,0.12594615871953957,0.5295102414991825,1.1536534696664402,0
-0.31162527776323573,-1.6915948322964915,-1.754272330527997,1.6315350931259711,-1.9110725122064744,-1.0250180894681218,2.2105662524797665,-1.5970584876239515,-2.1010585259973347,-1.7784514230717028,3.9132796654252027,1.2990391989578858,2.141504323932109,1.7533083495598745,0.851946812834164,1.5845942194486504,-2.137433887149592,-2.1798373624535703,2.412248990448992,1.9466191137546494,0
-0.5832985968388769,-0.5465322065708041,-1.0005085281374109,1.403504701924482,0.16831903439915885,-0.34914226883857785,0.4201559909607467,-0.14240896579272133,0.19971247530125813,0.5057180554093054,2.1898145278027035,1.7181359659800672,2.8669825767071013,2.0658082650821843,1.1330355235218068,0.6891582621822772,-1.4705825923081757,0.36123019149230623,2.8943028730303446,2.371832575077313,1
-0.31162527776323573,-1.626028874177229,-1.747227809010328,-1.5608903836949095,-1.5946433638099642,-0.328661183364955,0.5829205601897471,-1.5970584876239515,-2.1010585259973347,-1.935980352622117,2.5415421069093367,0.6066184534429755,3.0013304012950632,1.28455847627641,0.37409600466517123,-0.2546796387201179,-1.154705663172768,0.925911870146945,4.395036658425121,1.3375295610492126,1
-0.8593615782314682,-1.108114156858295,-1.6362842047104291,-0.12313522089535921,-0.05177313366527392,0.27794925094502126,1.2881314657400287,-0.7635578261215373,1.379463961808331,0.8428388930597452,-0.3588671200992138,0.5918509360746059,1.159258372554449,0.9575859857666223,0.2765096941468221,-0.6010084521285559,0.13736349603806053,2.717179318667022,0.24597379356200996,0.9632018432443806,0
1.0242895578920521,-0.6302328005175082,-1.182832019577348,0.7608460491113042,-1.8722754332671536,0.3971952495681104,1.0293211724231834,0.19755137044956558,1.4329607445874326,1.7104855932339735,1.536529342153877,1.6259759352885996,1.4135732883039778,1.074634761157397,0.9820956684850579,0.44069525837846324,-0.4328140845286253,-1.5461904308634364,1.5469571500502508,1.1084060114788337,0
0.7551965384458349,-0.7169014596019834,-1.3627733628841263,-0.2704654325631382,-1.4912400682341995,0.4965669150873515,-0.4458974994828324,-0.5014371361476001,0.4165218717845015,0.40901554297263143,-0.3588671200992138,-0.09200591824432518,0.5489025747555812,0.13824455803118804,-0.7113106699267099,-0.48777978794301036,-0.4155359760266043,0.8839303263689245,-0.03684867523978117,-0.04285560809433347,0
